Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Bedrooms,Bathrooms,Car_park,Size_unit,Type,Sold_date,Suburb,Price,Size,Sold_year
"5 Michelle Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-132145074,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,3.0,2.0,0.0,m²,House,2019-11-04, Wishart,740000.0,638.0,2019
"10 Alberon Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130807370,https://i2.au.reastatic.net/340x64/f20cdc0bda3f1fdd62260d145360671405e84165e6ed199cca398beac871295e/logo.jpg,Lorie Gonzalez,https://i2.au.reastatic.net/150x200/8d6128c91b860bc545a3310025bcc8a7f493d6fd488b967cb3cb47008f228435/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-10-28, Wishart,571000.0,554.0,2019
"306 Mount Gravatt-Capalaba Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131610470,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,unknown,unknown,Sold,3.0,1.0,2.0,m²,House,2019-10-28, Wishart,455000.0,607.0,2019
"10 Putnam Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-132127790,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-10-24, Wishart,730000.0,847.0,2019
"270 Ham Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131873938,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,5.0,2.0,2.0,m²,House,2019-10-22, Wishart,839000.0,973.0,2019
"28 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131737482,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,4.0,2.0,3.0,m²,House,2019-10-18, Wishart,721000.0,625.0,2019
"112 Greenwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131924910,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,unknown,unknown,Sold,3.0,2.0,2.0,m²,House,2019-10-18, Wishart,655000.0,0.0,2019
"57/15 Erindale Close, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-131462066,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2019-10-09, Wishart,488000.0,276.0,2019
"19 Peterglen Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131823394,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,unknown,unknown,Sold,3.0,2.0,2.0,m²,House,2019-10-08, Wishart,650000.0,549.0,2019
"40 Koola Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131766806,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,4.0,2.0,2.0,m²,House,2019-09-30, Wishart,868888.0,639.0,2019
"19 Tapscott Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131528910,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,4.0,3.0,2.0,m²,House,2019-09-19, Wishart,905000.0,638.0,2019
"19 Kensington Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131485238,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,4.0,3.0,2.0,m²,House,2019-09-09, Wishart,890000.0,650.0,2019
"9/10 Adrian Place, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-131799802,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,David Moore,https://i2.au.reastatic.net/150x200/e6ef7d6f194088e5bfbdd82d46a038d9548972263152d06bb1ecc7234af2f027/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2019-09-05, Wishart,393000.0,0.0,2019
"2 Catania Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131536482,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,unknown,unknown,Sold,3.0,2.0,2.0,m²,House,2019-09-02, Wishart,756000.0,636.0,2019
"80 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131044246,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-09-02, Wishart,667500.0,587.0,2019
"57 Greenwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131748130,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,Lucky Ramya Tennekoon,https://i2.au.reastatic.net/150x200/e146dd0c79f9c338b23526afe53b4886e1f9af4914c0ab12badf13005f843428/main.jpg,Sold,3.0,1.0,1.0,m²,House,2019-09-02, Wishart,630000.0,620.0,2019
"59/80 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-131397942,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Cathy Cheng,https://i2.au.reastatic.net/150x200/fa71a31a5b99a0ce4d7430990b050abadd95a220974c63b15821bbe98168d666/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2019-08-20, Wishart,452500.0,0.0,2019
"15 Kentwell Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131221254,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,6.0,3.0,2.0,m²,House,2019-08-15, Wishart,1220000.0,756.0,2019
"57 Berkshire Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131185990,https://i2.au.reastatic.net/340x64/a4e46afb5ffe35cca14d34d625242784fc29241cbeb6055876c3d4bb9307142e/logo.gif,Kenneth Mow,https://i2.au.reastatic.net/150x200/fbfecc061eec48b3569f6c528ddf770116f1c807b16b3578a77b85f40a1076b0/main.jpg,Sold,4.0,2.0,4.0,m²,House,2019-08-12, Wishart,1100000.0,726.0,2019
"32 Morella Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131581230,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Lachlan Tanzer,https://i2.au.reastatic.net/150x200/bcdb56fbd72e46eebdd4d4b3ff9b180830a948314060952ec907a8516928fe19/main.jpg,Sold,3.0,1.0,4.0,m²,House,2019-08-06, Wishart,567000.0,536.0,2019
"53 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131536090,https://i2.au.reastatic.net/340x64/6d60aaa5dd85c1d445c5f5f78eceefc9f2f46e04324698e74140fcfc33ea727a/logo.jpg,Jonah Burrell,https://i2.au.reastatic.net/150x200/0b4248e50562e2d9b46b0362a386046348d4b8e5a3ee65f8b2b97fe8f4c82b9d/main.jpg,Sold,2.0,1.0,1.0,m²,House,2019-08-05, Wishart,610000.0,541.0,2019
"9 Cedarbird Court, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131174842,https://i2.au.reastatic.net/340x64/2428f5b556d11b8b8ee508f0bcdeb2adea5a3c3ef28b644ee667331ecb3bf81d/logo.gif,Andrew Oostenbrink,https://i2.au.reastatic.net/150x200/3d3d60c3eae62ab3d9f5c56eab59cb530db5d063d81b100dab6d7f183c8e38f2/main.jpg,Sold,5.0,2.0,2.0,m²,House,2019-07-30, Wishart,925000.0,980.0,2019
"55/62 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-130940358,https://i2.au.reastatic.net/340x64/18864bf825df14e0dad2d678a7f731f8ff021a0f7c52a00db8e552d991e817ad/logo.gif,Keryn Osgerby,https://i2.au.reastatic.net/150x200/d3bd8183a7ea7dce4bffa837675b4305a9b04813ae40bb12c7b0fc9157453ae3/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2019-07-26, Wishart,395500.0,124.0,2019
"113 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131363706,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-07-19, Wishart,670000.0,607.0,2019
"31 Stackpole Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130475846,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,5.0,2.0,2.0,m²,House,2019-07-08, Wishart,687000.0,512.0,2019
"14 Justice Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130723734,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,unknown,unknown,Sold,5.0,3.0,2.0,m²,House,2019-07-01, Wishart,690000.0,546.0,2019
"31 Cambridge Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131212610,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,4.0,2.0,2.0,m²,House,2019-06-28, Wishart,958000.0,748.0,2019
"15 Martense Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131067218,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,5.0,3.0,2.0,m²,House,2019-06-26, Wishart,793800.0,638.0,2019
"33 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131272646,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,Lucky Ramya Tennekoon,https://i2.au.reastatic.net/150x200/e146dd0c79f9c338b23526afe53b4886e1f9af4914c0ab12badf13005f843428/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-06-26, Wishart,610000.0,541.0,2019
"28 Frinton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130877554,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,6.0,4.0,2.0,m²,House,2019-06-24, Wishart,850000.0,936.0,2019
"91 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130613334,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,5.0,3.0,2.0,m²,House,2019-06-21, Wishart,1106000.0,680.0,2019
"18 Tunney Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131269922,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-06-19, Wishart,573000.0,546.0,2019
"18 Fulton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130942742,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,4.0,3.0,1.0,m²,House,2019-06-18, Wishart,688000.0,638.0,2019
"1 Lexington Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-129883846,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,5.0,3.0,3.0,m²,House,2019-06-12, Wishart,1100000.0,814.0,2019
"51 Malmrose Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131076826,https://i2.au.reastatic.net/340x64/2428f5b556d11b8b8ee508f0bcdeb2adea5a3c3ef28b644ee667331ecb3bf81d/logo.gif,Steve Song,https://i2.au.reastatic.net/150x200/12255cee817509d061d12f14cc9d682965ee6bfdd00f8f257f127bb6f0625382/main.jpg,Sold,4.0,2.0,2.0,m²,House,2019-06-04, Wishart,666000.0,650.0,2019
"14 Battunga Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130617466,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,unknown,unknown,Sold,4.0,2.0,2.0,m²,House,2019-06-03, Wishart,690000.0,981.0,2019
"6 Redpath Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-131147506,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,3.0,2.0,3.0,m²,House,2019-06-03, Wishart,585000.0,660.0,2019
"132 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130926074,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Adam Scott,https://i2.au.reastatic.net/150x200/dfa54a9ad4d111cb269eb077b5ce3835223bb030a7902c7eeabb4167eca09290/main.jpg,Sold,7.0,2.0,1.0,m²,House,2019-05-24, Wishart,1130000.0,1311.0,2019
"37 Monte Carlo Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130771514,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,Trent Ray,https://i2.au.reastatic.net/150x200/db841b83cca4b29682a67e744340afffdbb97963f76fb08352c6556423dda4c0/main.jpg,Sold,4.0,3.0,2.0,m²,House,2019-05-16, Wishart,714000.0,624.0,2019
"12 Naples Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130989766,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-05-16, Wishart,655000.0,589.0,2019
"24 Anise Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130758906,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,unknown,unknown,Sold,5.0,2.0,2.0,m²,House,2019-05-09, Wishart,830500.0,610.0,2019
"1 Andalucia Court, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-129878082,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,5.0,3.0,3.0,m²,House,2019-05-03, Wishart,831500.0,700.0,2019
"10 Pleasant Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130817590,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,Lucky Ramya Tennekoon,https://i2.au.reastatic.net/150x200/e146dd0c79f9c338b23526afe53b4886e1f9af4914c0ab12badf13005f843428/main.jpg,Sold,4.0,2.0,2.0,m²,House,2019-04-25, Wishart,722000.0,682.0,2019
"4 Naraf Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130837354,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,5.0,3.0,4.0,m²,House,2019-04-13, Wishart,888000.0,632.0,2019
"1/3 Lani Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-130464818,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,unknown,unknown,Sold,3.0,1.0,1.0,m²,Townhouse,2019-04-08, Wishart,396000.0,0.0,2019
"7 Greenwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130472446,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,4.0,2.0,2.0,m²,House,2019-04-01, Wishart,743000.0,562.0,2019
"654 Mount Gravatt Capalaba Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130718810,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,Lucky Ramya Tennekoon,https://i2.au.reastatic.net/150x200/e146dd0c79f9c338b23526afe53b4886e1f9af4914c0ab12badf13005f843428/main.jpg,Sold,3.0,1.0,2.0,m²,House,2019-03-29, Wishart,545000.0,558.0,2019
"52 Monte Carlo Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130756086,https://i2.au.reastatic.net/340x64/19e4f17e3a4ebecafd0eb9c2a2bbb77efc14a8c505ec394025833a76e302aff3/logo.jpg,Amanda Becke,https://i2.au.reastatic.net/150x200/1fbc6488a2e3b543afe92e3beff23b22d883fe21f912c114625983c2f1448657/main.jpg,Sold,4.0,2.0,3.0,m²,House,2019-03-28, Wishart,744000.0,758.0,2019
"55 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-129007278,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,4.0,3.0,2.0,m²,House,2019-03-27, Wishart,723000.0,660.0,2019
"25 Holder Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130459714,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,3.0,2.0,2.0,m²,House,2019-03-19, Wishart,640000.0,623.0,2019
"17 Holder Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-129816186,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,4.0,2.0,2.0,m²,House,2019-03-18, Wishart,650000.0,654.0,2019
"31 Midwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130080698,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,unknown,unknown,Sold,4.0,3.0,1.0,m²,House,2019-03-15, Wishart,780000.0,610.0,2019
"21 Merrick Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130243942,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,unknown,unknown,Sold,3.0,1.0,2.0,m²,House,2019-03-15, Wishart,625000.0,573.0,2019
"7 Malmrose Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-130214722,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,Trent Ray,https://i2.au.reastatic.net/150x200/db841b83cca4b29682a67e744340afffdbb97963f76fb08352c6556423dda4c0/main.jpg,Sold,3.0,1.0,1.0,m²,House,2019-03-14, Wishart,480000.0,554.0,2019
"74 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-129927214,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,5.0,4.0,3.0,m²,House,2019-03-05, Wishart,1210000.0,745.0,2019
"5 Monte Carlo Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-129806858,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,3.0,2.0,1.0,m²,House,2019-02-25, Wishart,710000.0,592.0,2019
